-2.05881	67.3709
-2.04984	78.333
-2.0751	55.0755
-2.03018	101.993
-2.08102	53.1526
-2.0428	93.3803
-2.07962	58.5543
-2.07406	66.1151
-2.03297	109.203
-2.07277	71.407
-2.03788	108.299
-1.98504	163.133
-1.95661	193.565
-2.01387	138.307
-2.00981	144.37
-2.11266	43.5151
-2.13495	23.2251
-2.13454	25.6354
-2.11848	43.6951
-2.1149	49.2785
-2.08513	81.0496
-2.08259	85.5909
-2.03872	131.459
-2.06851	103.663
-2.13057	43.6051
-2.1707	5.47592
-2.08474	93.4363
-2.08349	96.6869
-2.1053	76.8811
-2.11642	67.7596
-2.10805	78.1269
-2.11586	72.313
-2.18826	1.9177
-2.19721	-5.03432
-2.18902	5.16086
-2.11791	78.2649
-2.16382	34.361
-2.19537	4.80558
-2.19747	4.70202
-2.24845	-44.2742
-2.17014	36.0359
-2.21121	-3.03117
-2.12517	85.01
-2.09127	120.903
-2.11507	99.1083
-2.20399	12.1846
-2.16571	52.4635
-2.16365	56.5262
-2.20192	20.2577
-2.1954	28.7755
-2.18839	37.788
-2.267	-38.8262
-2.28521	-55.0294
-2.22009	12.0897
-2.20377	30.4029
-2.15306	83.1159
-2.21737	20.8039
-2.21933	20.8415
-2.23283	9.34284
-2.14346	100.721
-2.10428	141.893
-2.08628	161.899
-2.08935	160.827
-2.0985	153.674
-2.13159	122.59
-2.11134	144.833
-2.13599	122.183
-2.17273	87.4458
-2.23498	27.1971
-2.23581	28.3628
-2.21079	55.3828
-2.21369	54.487
-2.22986	40.3127
-2.21424	57.9342
-2.16545	108.728
-2.20599	70.185
-2.27659	1.58545
-2.27148	8.69583
-2.23619	45.9831
-2.22903	55.1455
-2.25586	30.3117
-2.23284	55.3399
-2.26417	26.0031
-2.29333	-1.14914
-2.27709	17.0912
-2.34591	-49.7292
-2.26595	32.2277
-2.24495	55.2246
-2.32115	-18.9702
-2.29099	13.1865
-2.25599	50.1899
-2.28114	27.036
-2.28023	29.9414
-2.28845	23.7254
-2.24714	67.0363
-2.23976	76.4199
-2.23711	81.0618
-2.26687	53.3019
-2.28265	39.5276
-2.27475	49.4283
-2.2772	48.9734
-2.28604	42.1406
-2.35523	-25.0544
-2.30567	26.5092
-2.26919	64.9906
-2.25	86.175
-2.30532	32.8576
-2.26605	74.1284
-2.29395	48.2228
-2.32952	14.6571
-2.25317	93.0042
-2.23586	112.312
-2.28425	65.9259
-2.31774	34.4399
-2.25138	102.798
-2.21231	143.865
-2.24226	115.912
-2.29876	61.4204
-2.24528	116.896
-2.29025	73.9287
-2.28089	85.2824
-2.33245	35.7244
-2.22754	142.641
-2.37542	-3.23968
-2.38344	-9.25995
-2.2218	154.376
-2.28277	95.4091
-2.3481	32.0718
-2.357	25.1787
-2.31103	73.1449
-2.33089	55.2853
-2.38036	7.81401
-2.3388	51.3775
-2.31851	73.6679
-2.21268	181.5
-2.34753	48.6452
-2.33355	64.6218
-2.35743	42.7478
-2.39366	8.51246
-2.37566	28.5203
-2.32214	84.0335
-2.31069	97.4892
-2.32493	85.2439
-2.31242	99.7608
-2.29288	121.293
-2.33894	77.2341
-2.46693	-48.7547
-2.42601	-5.8295
-2.33756	84.6209
-2.38095	43.2289
-2.47484	-48.6679
-2.41501	13.1621
-2.34731	82.865
-2.3557	76.4716
-2.34781	86.3629
-2.32899	107.187
-2.3602	77.9747
-2.35639	83.7895
-2.39422	47.9554
-2.45918	-15.0083
-2.38257	63.6014
-2.40452	43.6576
-2.40892	41.2563
-2.47775	-25.5756
-2.44125	12.928
-2.43751	18.6675
-2.40232	55.8548
-2.31462	145.552
-2.44478	17.3976
-2.41203	52.1439
-2.38534	80.8334
-2.44953	18.6461
-2.42409	46.0874
-2.43107	41.1086
-2.44345	30.7245
-2.38088	95.296
-2.36955	108.631
-2.40436	75.8194
-2.50783	-25.6487
-2.39885	85.3302
-2.49954	-13.3668
-2.50337	-15.1937
-2.44958	40.5968
-2.40433	87.8445
-2.43971	54.4621
-2.44865	47.5251
-2.3904	107.777
-2.5328	-32.6275
-2.44976	52.4155
-2.42715	77.0244
-2.45247	53.7099
-2.40679	101.388
-2.44787	62.303
-2.37221	139.965
-2.44153	72.6435
-2.49768	18.4926
-2.51106	7.11968
-2.46024	59.9352
-2.49531	26.8693
-2.43931	84.8657
-2.44783	78.3451
-2.42789	100.286
-2.43337	96.8087
-2.53808	-5.90428
-2.61835	-84.1721
-2.52448	11.6917
-2.50378	34.3953
-2.52228	17.8989
-2.53922	2.9552
-2.45841	85.7639
-2.49918	46.9944
-2.43695	111.23
-2.47075	79.4246
-2.54207	10.1078
-2.51698	37.1923
-2.44827	107.903
-2.41025	147.927
-2.44758	112.591
-2.45653	105.641
-2.48593	78.2481
-2.45223	113.951
-2.46472	103.46
-2.44198	128.201
-2.40501	167.17
-2.47558	98.5932
-2.45259	123.587
-2.50333	74.8456
-2.51388	66.294
-2.62873	-46.5578
-2.58585	-1.67542
-2.48081	105.37
-2.53467	53.5094
-2.5877	2.47439
-2.50589	86.2846
-2.52689	67.2866
-2.47487	121.302
-2.48018	117.999
-2.50021	99.964
-2.53668	65.4956
-2.49466	109.517
-2.4827	123.48
-2.42165	186.529
-2.47677	133.403
-2.50037	111.806
-2.44549	168.69
