-1.61419	-0.00979888
-1.59951	14.8673
-1.56462	49.961
-1.58292	31.8541
-1.49568	119.299
-1.58698	28.201
-1.54773	67.6451
-1.63689	-21.3163
-1.65642	-40.6474
-1.59131	24.666
-1.65384	-37.6601
-1.58677	29.6041
-1.57251	44.0649
-1.62446	-7.68834
-1.63484	-17.8619
-1.61977	-2.59098
-1.60763	9.74663
-1.62049	-2.91002
-1.52409	93.6844
-1.64143	-23.4498
-1.51225	105.924
-1.58121	37.1661
-1.6271	-8.52195
-1.62028	-1.50822
-1.61887	0.105832
-1.59636	22.8129
-1.62511	-5.72968
-1.59005	29.5306
-1.64076	-20.9859
-1.54763	72.3443
-1.5753	44.8761
-1.53614	84.2382
-1.61008	10.4926
-1.5842	36.5736
-1.5972	23.7775
-1.60796	13.2151
-1.57548	45.8933
-1.57953	42.049
-1.59245	29.3236
-1.60478	17.1992
-1.58634	35.8342
-1.56318	59.195
-1.60101	21.5617
-1.61871	4.06928
-1.57592	47.052
-1.61228	10.8979
-1.60334	20.0381
-1.6446	-21.0261
-1.66185	-38.0739
-1.58439	39.5859
-1.62429	-0.117927
-1.60133	23.0497
-1.59714	27.441
-1.64314	-18.3679
-1.59244	32.5337
-1.58682	38.3556
-1.58469	40.6814
-1.55698	68.5996
-1.56294	62.8397
-1.55746	68.5114
-1.54893	77.2472
-1.61601	10.363
-1.60657	20.0098
-1.60062	26.1598
-1.61555	11.4229
-1.58779	39.3838
-1.57209	55.2816
-1.65031	-22.7343
-1.63546	-7.68734
-1.64767	-19.6972
-1.61756	10.6178
-1.56446	63.9166
-1.64486	-16.2813
-1.62121	7.57073
-1.64034	-11.3636
-1.61346	15.715
-1.61263	16.7446
-1.60316	26.4126
-1.55593	73.8455
-1.58891	41.0691
-1.65118	-21.0033
-1.58924	41.1359
-1.58915	41.4237
-1.58209	48.69
-1.53892	92.0547
-1.49966	131.52
-1.70872	-77.3442
-1.66288	-31.3001
-1.67339	-41.6144
-1.67743	-45.4517
-1.76548	-133.302
-1.75368	-121.306
-1.74527	-112.698
-1.68501	-52.2313
-1.64509	-12.1091
-1.65323	-20.0568
-1.62207	11.3037
-1.59599	37.5871
-1.71601	-82.2299
-1.6677	-33.7227
-1.62059	13.5827
-1.57383	60.542
-1.55468	79.8991
-1.61542	19.356
-1.59419	40.7838
-1.62168	13.4988
-1.62981	5.56705
-1.69358	-58.0027
-1.65309	-17.3136
-1.6003	35.6775
-1.58779	48.3861
-1.55449	81.8834
-1.54693	89.6483
-1.64587	-9.09609
-1.65224	-15.263
-1.70078	-63.6039
-1.69479	-57.4101
-1.70779	-70.2117
-1.67162	-33.8445
-1.67876	-40.7868
-1.70781	-69.6373
-1.68445	-46.0721
-1.67226	-33.6807
-1.664	-25.2192
-1.64735	-8.37572
-1.6285	10.6784
-1.66749	-28.118
-1.61071	28.866
-1.62638	13.3945
-1.61218	27.794
-1.57803	62.1512
-1.58267	57.7015
-1.57789	62.6847
-1.54171	99.0644
-1.5826	58.3775
-1.58532	55.8575
-1.50007	141.307
-1.52737	114.203
-1.51486	126.921
-1.54522	96.7602
-1.54244	99.7365
-1.55469	87.6896
-1.59748	45.0946
-1.59626	46.5185
-1.5783	64.6801
-1.58156	61.6136
-1.56041	82.9647
-1.52486	118.714
-1.57419	69.5847
-1.58859	55.3834
-1.63202	12.1598
-1.65633	-11.9493
-1.6267	17.8768
-1.62165	23.1226
-1.62661	18.3704
-1.70657	-61.3981
-1.58412	61.2568
-1.65715	-11.5736
-1.65763	-11.8506
-1.65319	-7.21592
-1.65649	-10.3135
-1.65459	-8.21861
-1.60266	43.9194
-1.63139	15.3838
-1.6014	45.5784
-1.55377	93.4067
-1.57524	72.1368
-1.59071	56.8683
-1.57347	74.3023
-1.55679	91.1887
-1.55351	94.6633
-1.61985	28.5244
-1.65526	-6.68726
-1.72144	-72.6599
-1.66835	-19.3757
-1.64105	8.12307
-1.63335	16.0225
-1.61583	33.7464
-1.58945	60.3254
-1.62415	25.8226
-1.56629	83.8886
-1.63109	19.2912
-1.60977	40.8029
-1.62917	21.6024
-1.63225	18.7242
-1.62555	25.6287
-1.6184	32.9782
-1.61866	32.9125
-1.5772	74.5773
-1.60015	51.8279
-1.56109	91.0874
-1.54519	107.189
-1.66577	-13.191
-1.62795	24.8305
-1.59677	56.2071
-1.58975	63.4279
-1.63598	17.3971
-1.62448	29.0931
-1.63757	16.2105
-1.63414	19.8405
-1.70322	-49.0388
-1.63896	15.4129
-1.67437	-19.7932
-1.66787	-13.0939
-1.72825	-73.2696
-1.67877	-23.5932
-1.63679	18.5819
-1.59349	62.0867
-1.5377	118.08
-1.56544	90.5366
-1.62954	26.6319
-1.58581	70.5675
-1.66485	-8.26932
-1.59044	66.3398
-1.59402	62.9581
-1.55882	98.3598
-1.55384	103.538
-1.58163	75.9508
-1.62102	36.7555
-1.62115	36.8253
-1.65377	4.4097
-1.67751	-19.1336
-1.65312	5.46065
-1.6631	-4.31984
-1.6838	-24.8255
-1.59292	66.2554
-1.6484	10.972
-1.62975	29.8268
-1.65288	6.89317
-1.68045	-20.4765
-1.66009	0.0818436
-1.63367	26.7056
-1.63877	21.8054
-1.64329	17.489
-1.72506	-64.0819
-1.69106	-29.885
-1.58358	77.8001
-1.61108	50.4978
-1.63823	23.5425
-1.67952	-17.5418
-1.68347	-21.2903
-1.71607	-53.6953
-1.68127	-18.6935
-1.68522	-22.4474
-1.67597	-12.9896
-1.72886	-65.6844
-1.71464	-51.2646
-1.66962	-6.04122
-1.64458	19.1977
-1.6698	-5.81926
-1.65396	10.2193
-1.6966	-32.2214
-1.71401	-49.4355
-1.66284	1.94089
-1.61389	51.0859
-1.59981	65.3651
-1.60758	57.7958
-1.71339	-47.815
-1.74551	-79.7339
-1.65207	13.907
-1.63361	32.564
-1.66588	0.493206
-1.67067	-4.09608
-1.64596	20.8179
-1.6699	-2.92175
-1.62092	46.2594
-1.66549	1.88172
-1.72517	-57.5924
-1.69752	-29.743
-1.70026	-32.2796
-1.60734	60.839
-1.64564	22.734
-1.6586	9.9805
-1.6021	66.6722
-1.56855	100.43
-1.60853	60.6498
-1.61285	56.5255
-1.58877	80.8051
-1.66863	1.15046
-1.72592	-55.939
-1.70395	-33.7699
-1.62597	44.4029
-1.68375	-13.174
-1.74697	-76.1906
-1.70163	-30.6575
-1.67133	-0.154331
-1.72227	-50.8904
-1.69506	-23.4843
-1.70848	-36.7037
-1.62289	49.0896
-1.62191	50.2697
-1.72649	-54.1178
-1.64995	22.6311
-1.59791	74.8692
-1.67649	-3.51786
-1.67793	-4.75809
-1.6817	-8.31959
-1.66335	10.2244
-1.69464	-20.8625
-1.61074	63.2314
-1.59416	80.0137
-1.6788	-4.42481
-1.65473	19.8414
-1.65445	20.3305
-1.67109	3.88437
-1.69144	-16.2624
-1.6697	5.68028
-1.66505	10.5263
-1.65727	18.5097
-1.63027	45.7061
-1.63693	39.2424
-1.69439	-18.016
-1.6299	46.6717
-1.58286	93.9152
-1.58083	96.1454
-1.67389	3.28354
-1.60185	75.5263
-1.62573	51.8423
-1.65963	18.1476
-1.66231	15.6679
-1.68428	-6.10211
-1.67561	2.76773
-1.69553	-16.9554
-1.69795	-19.171
-1.73984	-60.8618
-1.69751	-18.3302
-1.68232	-2.94456
-1.69419	-14.6088
-1.6882	-8.42308
-1.70443	-24.4508
-1.69403	-13.851
-1.65309	27.2857
-1.64144	39.1314
-1.73304	-52.2683
-1.66729	13.687
-1.65618	24.9925
-1.64831	33.0649
-1.63112	50.4575
-1.65475	27.0278
-1.66862	13.3517
-1.62802	54.1543
-1.57941	102.968
-1.61393	68.6425
-1.65946	23.3132
